sample_id,Otu1,Otu10,Otu100,Otu1000,Otu1001,Otu1002,Otu1003,Otu1004,Otu1005,Otu1006,Otu1007,Otu1008,Otu1009,Otu101,Otu1010,Otu1011,Otu1012,Otu1013,Otu1014,Otu1015,Otu1016,Otu1017,Otu1018,Otu1019,Otu102,Otu1020,Otu1021,Otu1022,Otu1023,Otu1024,Otu1025,Otu1026,Otu1027,Otu1028,Otu1029,Otu103,Otu1030,Otu1031,Otu1032,Otu1033,Otu1034,Otu1035,Otu1036,Otu1037,Otu1038,Otu1039,Otu104,Otu1040,Otu1041,Otu1042,Otu1043,Otu1044,Otu1045,Otu1046,Otu1047,Otu1048,Otu1049,Otu105,Otu1050,Otu1051,Otu1052,Otu1053,Otu1054,Otu1055,Otu1056,Otu1057,Otu1058,Otu1059,Otu106,Otu1060,Otu1061,Otu1062,Otu1063,Otu1064,Otu1065,Otu1066,Otu1067,Otu1068,Otu1069,Otu107,Otu1070,Otu1071,Otu1072,Otu1073,Otu1074,Otu1075,Otu1076,Otu1077,Otu1078,Otu1079,Otu108,Otu1080,Otu1081,Otu1082,Otu1083,Otu1084,Otu1085,Otu1086,Otu1087,Otu1088,Otu1089,Otu109,Otu1090,Otu1091,Otu1092,Otu1093,Otu1094,Otu1095,Otu1096,Otu1097,Otu1098,Otu1099,Otu11,Otu110,Otu1100,Otu1101,Otu1102,Otu1103,Otu1104,Otu1105,Otu1106,Otu1107,Otu1108,Otu1109,Otu111,Otu1110,Otu1111,Otu1112,Otu1113,Otu1114,Otu1115,Otu1116,Otu1117,Otu1118,Otu1119,Otu112,Otu1120,Otu1121,Otu1122,Otu1123,Otu1124,Otu1125,Otu1126,Otu1127,Otu1128,Otu1129,Otu113,Otu1130,Otu1131,Otu1132,Otu1133,Otu1134,Otu1135,Otu1136,Otu1137,Otu1138,Otu1139,Otu114,Otu1140,Otu1141,Otu1142,Otu1143,Otu1144,Otu1145,Otu1146,Otu1147,Otu1148,Otu1149,Otu115,Otu1150,Otu1151,Otu1152,Otu1153,Otu1154,Otu1155,Otu1156,Otu1157,Otu1158,Otu1159,Otu116,Otu1160,Otu1161,Otu1162,Otu1163,Otu1164,Otu1165,Otu1166,Otu1167,Otu1168,Otu1169,Otu117,Otu1170,Otu1171,Otu1172,Otu1173,Otu1174,Otu1175,Otu1176,Otu1177,Otu1178,Otu1179,Otu118,Otu1180,Otu1181,Otu1182,Otu1183,Otu1184,Otu1185,Otu1186,Otu1187,Otu1188,Otu1189,Otu119,Otu1190,Otu1191,Otu1192,Otu1193,Otu1194,Otu1195,Otu1196,Otu1197,Otu1198,Otu1199,Otu12,Otu120,Otu1200,Otu1201,Otu1202,Otu1203,Otu1204,Otu1205,Otu1206,Otu1207,Otu1208,Otu1209,Otu121,Otu1210,Otu1211,Otu1212,Otu1213,Otu1214,Otu1215,Otu1216,Otu1217,Otu1218,Otu1219,Otu122,Otu1220,Otu1221,Otu1222,Otu1223,Otu1224,Otu1225,Otu1226,Otu1227,Otu1228,Otu1229,Otu123,Otu1230,Otu1231,Otu1232,Otu1233,Otu1234,Otu1235,Otu1236,Otu1237,Otu1238,Otu1239,Otu124,Otu1240,Otu1241,Otu1242,Otu1243,Otu1244,Otu1245,Otu1246,Otu1247,Otu1248,Otu1249,Otu125,Otu1250,Otu1251,Otu1252,Otu1253,Otu1254,Otu1255,Otu1256,Otu1257,Otu1258,Otu1259,Otu126,Otu1260,Otu1261,Otu1262,Otu1263,Otu1264,Otu1265,Otu1266,Otu1267,Otu1268,Otu1269,Otu127,Otu1270,Otu1271,Otu1272,Otu1273,Otu1274,Otu1275,Otu1276,Otu1277,Otu1278,Otu1279,Otu128,Otu1280,Otu1281,Otu1282,Otu1283,Otu1284,Otu1285,Otu1286,Otu1287,Otu1288,Otu1289,Otu129,Otu1290,Otu1291,Otu1292,Otu1293,Otu1294,Otu1295,Otu1296,Otu1297,Otu1298,Otu1299,Otu13,Otu130,Otu1300,Otu1301,Otu1302,Otu1303,Otu1304,Otu1305,Otu1306,Otu1307,Otu1308,Otu1309,Otu131,Otu1310,Otu1311,Otu1312,Otu1313,Otu1314,Otu1315,Otu1316,Otu1317,Otu1318,Otu1319,Otu132,Otu1320,Otu1321,Otu1322,Otu1323,Otu1324,Otu1325,Otu1326,Otu1327,Otu1328,Otu1329,Otu133,Otu1330,Otu1331,Otu1332,Otu1333,Otu1334,Otu1335,Otu1336,Otu1337,Otu1338,Otu1339,Otu134,Otu1340,Otu1341,Otu1342,Otu1343,Otu1344,Otu1345,Otu1346,Otu1347,Otu1348,Otu1349,Otu135,Otu1350,Otu1351,Otu1352,Otu1353,Otu1354,Otu1355,Otu1356,Otu1357,Otu1358,Otu1359,Otu136,Otu1360,Otu1361,Otu1362,Otu1363,Otu1364,Otu1365,Otu1366,Otu1367,Otu1368,Otu1369,Otu137,Otu1370,Otu1371,Otu1372,Otu1373,Otu1374,Otu1375,Otu1376,Otu1377,Otu1378,Otu1379,Otu138,Otu1380,Otu1381,Otu1382,Otu1383,Otu1384,Otu1385,Otu1386,Otu1387,Otu1388,Otu1389,Otu139,Otu1390,Otu1391,Otu1392,Otu1393,Otu1394,Otu1395,Otu1396,Otu1397,Otu1398,Otu1399,Otu14,Otu140,Otu1400,Otu1401,Otu1402,Otu1403,Otu1404,Otu1405,Otu1406,Otu1407,Otu1408,Otu1409,Otu141,Otu1410,Otu1411,Otu1412,Otu1413,Otu1414,Otu1415,Otu1416,Otu1417,Otu1418,Otu1419,Otu142,Otu1420,Otu1421,Otu1422,Otu1423,Otu1424,Otu1425,Otu1426,Otu1427,Otu1428,Otu1429,Otu143,Otu1430,Otu1431,Otu1432,Otu1433,Otu1434,Otu1435,Otu1436,Otu1437,Otu1438,Otu1439,Otu144,Otu1440,Otu1441,Otu1442,Otu1443,Otu1444,Otu1445,Otu1446,Otu1447,Otu1448,Otu1449,Otu145,Otu1450,Otu1451,Otu1452,Otu1453,Otu1454,Otu1455,Otu1456,Otu1457,Otu1458,Otu1459,Otu146,Otu1460,Otu1461,Otu1462,Otu1463,Otu1464,Otu1465,Otu1466,Otu1467,Otu1468,Otu1469,Otu147,Otu1470,Otu1471,Otu1472,Otu1473,Otu1474,Otu1475,Otu1476,Otu1477,Otu1478,Otu1479,Otu148,Otu1480,Otu1481,Otu1482,Otu1483,Otu1484,Otu1485,Otu1486,Otu1487,Otu1488,Otu1489,Otu149,Otu1490,Otu1491,Otu1492,Otu1493,Otu1494,Otu1495,Otu1496,Otu1497,Otu1498,Otu1499,Otu15,Otu150,Otu1500,Otu1501,Otu1502,Otu1503,Otu1504,Otu1505,Otu1506,Otu1507,Otu1508,Otu1509,Otu151,Otu1510,Otu1511,Otu1512,Otu1513,Otu1514,Otu1515,Otu1516,Otu1517,Otu1518,Otu1519,Otu152,Otu1520,Otu1521,Otu1522,Otu1523,Otu1524,Otu1525,Otu1526,Otu1527,Otu1528,Otu1529,Otu153,Otu1530,Otu1531,Otu1532,Otu1533,Otu1534,Otu1535,Otu1536,Otu1537,Otu1538,Otu1539,Otu154,Otu1540,Otu1541,Otu1542,Otu1543,Otu1544,Otu1545,Otu1546,Otu1547,Otu1548,Otu1549,Otu155,Otu1550,Otu1551,Otu1552,Otu1553,Otu1554,Otu1555,Otu1556,Otu1557,Otu1558,Otu1559,Otu156,Otu1560,Otu1561,Otu1562,Otu1563,Otu1564,Otu1565,Otu1566,Otu1567,Otu1568,Otu1569,Otu157,Otu1570,Otu1571,Otu1572,Otu1573,Otu1574,Otu1575,Otu1576,Otu1577,Otu1578,Otu1579,Otu158,Otu1580,Otu1581,Otu1582,Otu1583,Otu1584,Otu159,Otu16,Otu160,Otu161,Otu162,Otu163,Otu164,Otu165,Otu166,Otu167,Otu168,Otu169,Otu17,Otu170,Otu171,Otu172,Otu173,Otu174,Otu175,Otu176,Otu177,Otu178,Otu179,Otu18,Otu180,Otu181,Otu182,Otu183,Otu184,Otu185,Otu186,Otu187,Otu188,Otu189,Otu19,Otu190,Otu191,Otu192,Otu193,Otu194,Otu195,Otu196,Otu197,Otu198,Otu199,Otu2,Otu20,Otu200,Otu201,Otu202,Otu203,Otu204,Otu205,Otu206,Otu207,Otu208,Otu209,Otu21,Otu210,Otu211,Otu212,Otu213,Otu214,Otu215,Otu216,Otu217,Otu218,Otu219,Otu22,Otu220,Otu221,Otu222,Otu223,Otu224,Otu225,Otu226,Otu227,Otu228,Otu229,Otu23,Otu230,Otu231,Otu232,Otu233,Otu234,Otu235,Otu236,Otu237,Otu238,Otu239,Otu24,Otu240,Otu241,Otu242,Otu243,Otu244,Otu245,Otu246,Otu247,Otu248,Otu249,Otu25,Otu250,Otu251,Otu252,Otu253,Otu254,Otu255,Otu256,Otu257,Otu258,Otu259,Otu26,Otu260,Otu261,Otu262,Otu263,Otu264,Otu265,Otu266,Otu267,Otu268,Otu269,Otu27,Otu270,Otu271,Otu272,Otu273,Otu274,Otu275,Otu276,Otu277,Otu278,Otu279,Otu28,Otu280,Otu281,Otu282,Otu283,Otu284,Otu285,Otu286,Otu287,Otu288,Otu289,Otu29,Otu290,Otu291,Otu292,Otu293,Otu294,Otu295,Otu296,Otu297,Otu298,Otu299,Otu3,Otu30,Otu300,Otu301,Otu302,Otu303,Otu304,Otu305,Otu306,Otu307,Otu308,Otu309,Otu31,Otu310,Otu311,Otu312,Otu313,Otu314,Otu315,Otu316,Otu317,Otu318,Otu319,Otu32,Otu320,Otu321,Otu322,Otu323,Otu324,Otu325,Otu326,Otu327,Otu328,Otu329,Otu33,Otu330,Otu331,Otu332,Otu333,Otu334,Otu335,Otu336,Otu337,Otu338,Otu339,Otu34,Otu340,Otu341,Otu342,Otu343,Otu344,Otu345,Otu346,Otu347,Otu348,Otu349,Otu35,Otu350,Otu351,Otu352,Otu353,Otu354,Otu355,Otu356,Otu357,Otu358,Otu359,Otu36,Otu360,Otu361,Otu362,Otu363,Otu364,Otu365,Otu366,Otu367,Otu368,Otu369,Otu37,Otu370,Otu371,Otu372,Otu373,Otu374,Otu375,Otu376,Otu377,Otu378,Otu379,Otu38,Otu380,Otu381,Otu382,Otu383,Otu384,Otu385,Otu386,Otu387,Otu388,Otu389,Otu39,Otu390,Otu391,Otu392,Otu393,Otu394,Otu395,Otu396,Otu397,Otu398,Otu399,Otu4,Otu40,Otu400,Otu401,Otu402,Otu403,Otu404,Otu405,Otu406,Otu407,Otu408,Otu409,Otu41,Otu410,Otu411,Otu412,Otu413,Otu414,Otu415,Otu416,Otu417,Otu418,Otu419,Otu42,Otu420,Otu421,Otu422,Otu423,Otu424,Otu425,Otu426,Otu427,Otu428,Otu429,Otu43,Otu430,Otu431,Otu432,Otu433,Otu434,Otu435,Otu436,Otu437,Otu438,Otu439,Otu44,Otu440,Otu441,Otu442,Otu443,Otu444,Otu445,Otu446,Otu447,Otu448,Otu449,Otu45,Otu450,Otu451,Otu452,Otu453,Otu454,Otu455,Otu456,Otu457,Otu458,Otu459,Otu46,Otu460,Otu461,Otu462,Otu463,Otu464,Otu465,Otu466,Otu467,Otu468,Otu469,Otu47,Otu470,Otu471,Otu472,Otu473,Otu474,Otu475,Otu476,Otu477,Otu478,Otu479,Otu48,Otu480,Otu481,Otu482,Otu483,Otu484,Otu485,Otu486,Otu487,Otu488,Otu489,Otu49,Otu490,Otu491,Otu492,Otu493,Otu494,Otu495,Otu496,Otu497,Otu498,Otu499,Otu5,Otu50,Otu500,Otu501,Otu502,Otu503,Otu504,Otu505,Otu506,Otu507,Otu508,Otu509,Otu51,Otu510,Otu511,Otu512,Otu513,Otu514,Otu515,Otu516,Otu517,Otu518,Otu519,Otu52,Otu520,Otu521,Otu522,Otu523,Otu524,Otu525,Otu526,Otu527,Otu528,Otu529,Otu53,Otu530,Otu531,Otu532,Otu533,Otu534,Otu535,Otu536,Otu537,Otu538,Otu539,Otu54,Otu540,Otu541,Otu542,Otu543,Otu544,Otu545,Otu546,Otu547,Otu548,Otu549,Otu55,Otu550,Otu551,Otu552,Otu553,Otu554,Otu555,Otu556,Otu557,Otu558,Otu559,Otu56,Otu560,Otu561,Otu562,Otu563,Otu564,Otu565,Otu566,Otu567,Otu568,Otu569,Otu57,Otu570,Otu571,Otu572,Otu573,Otu574,Otu575,Otu576,Otu577,Otu578,Otu579,Otu58,Otu580,Otu581,Otu582,Otu583,Otu584,Otu585,Otu586,Otu587,Otu588,Otu589,Otu59,Otu590,Otu591,Otu592,Otu593,Otu594,Otu595,Otu596,Otu597,Otu598,Otu599,Otu6,Otu60,Otu600,Otu601,Otu602,Otu603,Otu604,Otu605,Otu606,Otu607,Otu608,Otu609,Otu61,Otu610,Otu611,Otu612,Otu613,Otu614,Otu615,Otu616,Otu617,Otu618,Otu619,Otu62,Otu620,Otu621,Otu622,Otu623,Otu624,Otu625,Otu626,Otu627,Otu628,Otu629,Otu63,Otu630,Otu631,Otu632,Otu633,Otu634,Otu635,Otu636,Otu637,Otu638,Otu639,Otu64,Otu640,Otu641,Otu642,Otu643,Otu644,Otu645,Otu646,Otu647,Otu648,Otu649,Otu65,Otu650,Otu651,Otu652,Otu653,Otu654,Otu655,Otu656,Otu657,Otu658,Otu659,Otu66,Otu660,Otu661,Otu662,Otu663,Otu664,Otu665,Otu666,Otu667,Otu668,Otu669,Otu67,Otu670,Otu671,Otu672,Otu673,Otu674,Otu675,Otu676,Otu677,Otu678,Otu679,Otu68,Otu680,Otu681,Otu682,Otu683,Otu684,Otu685,Otu686,Otu687,Otu688,Otu689,Otu69,Otu690,Otu691,Otu692,Otu693,Otu694,Otu695,Otu696,Otu697,Otu698,Otu699,Otu7,Otu70,Otu700,Otu701,Otu702,Otu703,Otu704,Otu705,Otu706,Otu707,Otu708,Otu709,Otu71,Otu710,Otu711,Otu712,Otu713,Otu714,Otu715,Otu716,Otu717,Otu718,Otu719,Otu72,Otu720,Otu721,Otu722,Otu723,Otu724,Otu725,Otu726,Otu727,Otu728,Otu729,Otu73,Otu730,Otu731,Otu732,Otu733,Otu734,Otu735,Otu736,Otu737,Otu738,Otu739,Otu74,Otu740,Otu741,Otu742,Otu743,Otu744,Otu745,Otu746,Otu747,Otu748,Otu749,Otu75,Otu750,Otu751,Otu752,Otu753,Otu754,Otu755,Otu756,Otu757,Otu758,Otu759,Otu76,Otu760,Otu761,Otu762,Otu763,Otu764,Otu765,Otu766,Otu767,Otu768,Otu769,Otu77,Otu770,Otu771,Otu772,Otu773,Otu774,Otu775,Otu776,Otu777,Otu778,Otu779,Otu78,Otu780,Otu781,Otu782,Otu783,Otu784,Otu785,Otu786,Otu787,Otu788,Otu789,Otu79,Otu790,Otu791,Otu792,Otu793,Otu794,Otu795,Otu796,Otu797,Otu798,Otu799,Otu8,Otu80,Otu800,Otu801,Otu802,Otu803,Otu804,Otu805,Otu806,Otu807,Otu808,Otu809,Otu81,Otu810,Otu811,Otu812,Otu813,Otu814,Otu815,Otu816,Otu817,Otu818,Otu819,Otu82,Otu820,Otu821,Otu822,Otu823,Otu824,Otu825,Otu826,Otu827,Otu828,Otu829,Otu83,Otu830,Otu831,Otu832,Otu833,Otu834,Otu835,Otu836,Otu837,Otu838,Otu839,Otu84,Otu840,Otu841,Otu842,Otu843,Otu844,Otu845,Otu846,Otu847,Otu848,Otu849,Otu85,Otu850,Otu851,Otu852,Otu853,Otu854,Otu855,Otu856,Otu857,Otu858,Otu859,Otu86,Otu860,Otu861,Otu862,Otu863,Otu864,Otu865,Otu866,Otu867,Otu868,Otu869,Otu87,Otu870,Otu871,Otu872,Otu873,Otu874,Otu875,Otu876,Otu877,Otu878,Otu879,Otu88,Otu880,Otu881,Otu882,Otu883,Otu884,Otu885,Otu886,Otu887,Otu888,Otu889,Otu89,Otu890,Otu891,Otu892,Otu893,Otu894,Otu895,Otu896,Otu897,Otu898,Otu899,Otu9,Otu90,Otu900,Otu901,Otu902,Otu903,Otu904,Otu905,Otu906,Otu907,Otu908,Otu909,Otu91,Otu910,Otu911,Otu912,Otu913,Otu914,Otu915,Otu916,Otu917,Otu918,Otu919,Otu92,Otu920,Otu921,Otu922,Otu923,Otu924,Otu925,Otu926,Otu927,Otu928,Otu929,Otu93,Otu930,Otu931,Otu932,Otu933,Otu934,Otu935,Otu936,Otu937,Otu938,Otu939,Otu94,Otu940,Otu941,Otu942,Otu943,Otu944,Otu945,Otu946,Otu947,Otu948,Otu949,Otu95,Otu950,Otu951,Otu952,Otu953,Otu954,Otu955,Otu956,Otu957,Otu958,Otu959,Otu96,Otu960,Otu961,Otu962,Otu963,Otu964,Otu965,Otu966,Otu967,Otu968,Otu969,Otu97,Otu970,Otu971,Otu972,Otu973,Otu974,Otu975,Otu976,Otu977,Otu978,Otu979,Otu98,Otu980,Otu981,Otu982,Otu983,Otu984,Otu985,Otu986,Otu987,Otu988,Otu989,Otu99,Otu990,Otu991,Otu992,Otu993,Otu994,Otu995,Otu996,Otu997,Otu998,Otu999
0052.V2,385,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2213,0,0,0,0,0,0,0,0,0,0,77386,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,89,29,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,20,0,9,0,0,0,0,0,0,0,0,56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,12,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,33,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
